SiteName,Latitude,Longitude,Elevation,Year,JulianDay,AphidCount,PrecipMM,Aphids_DD,Pea_DD,Vetch_DD
2012-Site-34,46.47495,-117.08053,874,2012,171,0,406.89,814.04,1256.39,1067.36
2012-Site-34,46.47495,-117.08053,874,2012,174,0,409.27,881.3,1337.15,1142.72
2012-Site-34,46.47495,-117.08053,874,2012,178,0,433.95,954.49,1428.34,1226.71
2012-Site-34,46.47495,-117.08053,874,2012,181,0,433.95,1017.14,1504.49,1297.46
2012-Site-34,46.47495,-117.08053,874,2012,185,1,438.27,1105.49,1610.84,1396.61
2012-Site-34,46.47495,-117.08053,874,2012,188,1,438.27,1166.25,1685.1,1465.47
2012-Site-34,46.47495,-117.08053,874,2012,192,3,438.27,1305.24,1842.09,1615.26
2012-Site-34,46.47495,-117.08053,874,2012,195,0,438.27,1405.04,1955.39,1723.16
2012-Site-34,46.47495,-117.08053,874,2012,199,0,444.06,1518.06,2086.41,1846.98
2012-Site-34,46.47495,-117.08053,874,2012,202,0,456.21,1613.18,2195.03,1950.2
2012-Site-34,46.47495,-117.08053,874,2012,206,0,456.21,1704.98,2304.83,2052.8
2012-Site-34,46.47495,-117.08053,874,2012,209,0,456.21,1790.47,2403.82,2146.39
2012-Site-34,46.47495,-117.08053,874,2012,213,0,456.21,1895.27,2526.62,2261.99
2012-Site-33,46.69944,-117.13862,765,2012,150,0,419.22,551.34,905.74,751.58
2012-Site-33,46.69944,-117.13862,765,2012,151,0,419.22,564.92,923.82,767.86
2012-Site-33,46.69944,-117.13862,765,2012,152,0,420.27,579.5,942.9,785.14
2012-Site-33,46.69944,-117.13862,765,2012,153,0,422.86,602.94,970.84,811.28
2012-Site-33,46.69944,-117.13862,765,2012,157,0,441.91,662.6,1048.5,881.74
2012-Site-33,46.69944,-117.13862,765,2012,160,0,450.14,686.52,1085.92,913.76
2012-Site-33,46.69944,-117.13862,765,2012,164,0,452.37,738.44,1155.84,976.48
2012-Site-33,46.69944,-117.13862,765,2012,167,0,452.37,784.24,1215.14,1030.38
2012-Site-33,46.69944,-117.13862,765,2012,171,0,453.85,850.44,1299.34,1107.38
2012-Site-33,46.69944,-117.13862,765,2012,174,0,453.96,917.34,1379.74,1182.38
2012-Site-33,46.69944,-117.13862,765,2012,178,0,472.36,991.96,1472.36,1267.8
2012-Site-33,46.69944,-117.13862,765,2012,181,0,472.36,1055.57,1549.47,1339.51
2012-Site-33,46.69944,-117.13862,765,2012,185,0,481.17,1144.9,1656.8,1439.64
2012-Site-33,46.69944,-117.13862,765,2012,188,1,481.17,1203.37,1728.77,1506.21
2012-Site-33,46.69944,-117.13862,765,2012,192,0,481.17,1341.49,1884.89,1655.13
2012-Site-33,46.69944,-117.13862,765,2012,195,0,481.17,1439.19,1996.09,1760.93
2012-Site-33,46.69944,-117.13862,765,2012,199,0,485.2,1555.17,2130.07,1887.71
2012-Site-33,46.69944,-117.13862,765,2012,202,0,487.89,1650.19,2238.59,1990.83
2012-Site-33,46.69944,-117.13862,765,2012,206,1,487.89,1740.36,2346.76,2091.8
2012-Site-33,46.69944,-117.13862,765,2012,209,0,487.89,1823.51,2443.41,2183.05
2012-Site-33,46.69944,-117.13862,765,2012,213,0,487.89,1924.35,2562.25,2294.69
2012-Site-32,46.47738,-117.12069,884,2012,150,0,351.7,520.41,866.93,716.18
2012-Site-32,46.47738,-117.12069,884,2012,151,0,351.7,533.49,884.51,731.96
2012-Site-32,46.47738,-117.12069,884,2012,152,0,353.51,547.6,903.12,748.77
2012-Site-32,46.47738,-117.12069,884,2012,153,0,356.97,570.29,930.31,774.16
2012-Site-32,46.47738,-117.12069,884,2012,157,0,382.64,625.23,1003.25,839.9
2012-Site-32,46.47738,-117.12069,884,2012,160,0,394.81,647.08,1038.6,869.85
2012-Site-32,46.47738,-117.12069,884,2012,164,1,401.96,697.38,1106.9,930.95
2012-Site-32,46.47738,-117.12069,884,2012,167,0,401.96,743.62,1166.64,985.29
2012-Site-32,46.47738,-117.12069,884,2012,171,0,403.37,807.84,1248.86,1060.31
2012-Site-32,46.47738,-117.12069,884,2012,174,0,405.96,874.83,1329.35,1135.4
2012-Site-32,46.47738,-117.12069,884,2012,178,0,431.19,947.29,1419.81,1218.66
2012-Site-32,46.47738,-117.12069,884,2012,181,10,431.19,1009.64,1495.66,1289.11
2012-Site-32,46.47738,-117.12069,884,2012,185,2,435.56,1097.35,1601.37,1387.62
2012-Site-32,46.47738,-117.12069,884,2012,188,4,435.56,1157.8,1675.32,1456.17
2012-Site-32,46.47738,-117.12069,884,2012,192,3,435.56,1296.55,1832.07,1605.72
2012-Site-32,46.47738,-117.12069,884,2012,195,2,435.56,1396.03,1945.05,1713.3
2012-Site-32,46.47738,-117.12069,884,2012,199,2,441.74,1508.6,2075.62,1836.67
2012-Site-32,46.47738,-117.12069,884,2012,202,1,452.39,1603.32,2183.84,1939.49
2012-Site-32,46.47738,-117.12069,884,2012,206,0,452.39,1694.53,2293.05,2041.5
2012-Site-32,46.47738,-117.12069,884,2012,209,0,452.39,1779.81,2391.83,2134.88
2012-Site-32,46.47738,-117.12069,884,2012,213,0,452.39,1884.22,2514.24,2250.09
2012-Site-31,47.15316,-117.25735,774,2012,150,0,381.39,496.6,820.68,677.7
2012-Site-31,47.15316,-117.25735,774,2012,151,0,381.39,509.81,838.39,693.61
2012-Site-31,47.15316,-117.25735,774,2012,152,0,383.24,523.71,856.79,710.21
2012-Site-31,47.15316,-117.25735,774,2012,153,0,386.8,545.65,883.23,734.85
2012-Site-31,47.15316,-117.25735,774,2012,157,2,415.38,603.96,959.54,803.96
2012-Site-31,47.15316,-117.25735,774,2012,160,0,423.81,623.69,992.77,831.79
2012-Site-31,47.15316,-117.25735,774,2012,164,0,437.01,672.39,1059.47,891.29
2012-Site-31,47.15316,-117.25735,774,2012,167,0,437.01,713.89,1114.47,940.89
2012-Site-31,47.15316,-117.25735,774,2012,171,0,440.81,775.12,1193.7,1012.92
2012-Site-31,47.15316,-117.25735,774,2012,174,1,445.48,838.2,1270.28,1084.1
2012-Site-31,47.15316,-117.25735,774,2012,178,1,475.97,910.04,1360.12,1166.74
2012-Site-31,47.15316,-117.25735,774,2012,181,3,475.97,970.16,1433.74,1234.96
2012-Site-31,47.15316,-117.25735,774,2012,185,10,490.24,1055.83,1537.41,1331.43
2012-Site-31,47.15316,-117.25735,774,2012,188,4,490.24,1113.25,1608.33,1396.95
2012-Site-31,47.15316,-117.25735,774,2012,192,4,490.24,1248.07,1761.15,1542.57
2012-Site-31,47.15316,-117.25735,774,2012,195,3,493.18,1345.79,1872.37,1648.39
2012-Site-31,47.15316,-117.25735,774,2012,199,0,512.82,1462.51,2007.09,1775.91
2012-Site-31,47.15316,-117.25735,774,2012,202,0,520.65,1554.95,2113.03,1876.45
2012-Site-31,47.15316,-117.25735,774,2012,206,1,520.65,1641.87,2217.95,1974.17
2012-Site-31,47.15316,-117.25735,774,2012,209,0,520.65,1723.05,2312.63,2063.45
2012-Site-31,47.15316,-117.25735,774,2012,213,0,520.65,1821.66,2429.24,2172.86
2012-Site-30,46.55165,-117.18667,869,2012,150,0,475.76,516.08,860.68,710.8
2012-Site-30,46.55165,-117.18667,869,2012,151,0,475.76,529.1,878.2,726.52
2012-Site-30,46.55165,-117.18667,869,2012,152,0,478.44,543.42,897.02,743.54
2012-Site-30,46.55165,-117.18667,869,2012,153,0,482.74,566.21,924.31,769.03
2012-Site-30,46.55165,-117.18667,869,2012,157,0,521.92,621.33,997.43,834.95
2012-Site-30,46.55165,-117.18667,869,2012,160,0,533.87,643.12,1032.72,864.84
2012-Site-30,46.55165,-117.18667,869,2012,164,0,538.25,692.94,1100.54,925.46
2012-Site-30,46.55165,-117.18667,869,2012,167,0,538.25,738.18,1159.28,978.8
2012-Site-30,46.55165,-117.18667,869,2012,171,1,540.7,801.52,1240.62,1052.94
2012-Site-30,46.55165,-117.18667,869,2012,174,0,540.7,867.75,1320.35,1127.27
2012-Site-30,46.55165,-117.18667,869,2012,178,5,567.33,939.07,1409.67,1209.39
2012-Site-30,46.55165,-117.18667,869,2012,181,7,567.33,1001.04,1485.14,1279.46
2012-Site-30,46.55165,-117.18667,869,2012,185,2,574.48,1087.6,1589.7,1376.82
2012-Site-30,46.55165,-117.18667,869,2012,188,0,574.48,1146.65,1662.25,1443.97
2012-Site-30,46.55165,-117.18667,869,2012,192,0,574.48,1284.3,1817.9,1592.42
2012-Site-30,46.55165,-117.18667,869,2012,195,3,574.48,1382.25,1929.35,1698.47
2012-Site-30,46.55165,-117.18667,869,2012,199,0,579.79,1494.74,2059.84,1821.76
2012-Site-30,46.55165,-117.18667,869,2012,202,0,586.4,1588.48,2167.08,1923.6
2012-Site-30,46.55165,-117.18667,869,2012,206,0,586.4,1677.88,2274.48,2023.8
2012-Site-30,46.55165,-117.18667,869,2012,209,0,586.4,1761.71,2371.81,2115.73
2012-Site-30,46.55165,-117.18667,869,2012,213,0,586.4,1863.81,2491.91,2228.63
2012-Site-29,46.55855,-117.21073,846,2012,150,0,451.56,527.43,876.29,724.82
2012-Site-29,46.55855,-117.21073,846,2012,151,1,451.56,540.65,894.01,740.74
2012-Site-29,46.55855,-117.21073,846,2012,152,0,453.7,555.3,913.16,758.09
2012-Site-29,46.55855,-117.21073,846,2012,153,1,457.33,578.35,940.71,783.84
2012-Site-29,46.55855,-117.21073,846,2012,157,3,494.09,634.33,1014.69,850.62
2012-Site-29,46.55855,-117.21073,846,2012,160,1,504.65,656.82,1050.68,881.21
2012-Site-29,46.55855,-117.21073,846,2012,164,1,508.21,707.52,1119.38,942.71
2012-Site-29,46.55855,-117.21073,846,2012,167,4,508.21,753.22,1178.58,996.51
2012-Site-29,46.55855,-117.21073,846,2012,171,10,510.55,817.56,1260.92,1071.65
2012-Site-29,46.55855,-117.21073,846,2012,174,1,510.55,884.29,1341.15,1146.48
2012-Site-29,46.55855,-117.21073,846,2012,178,10,537.23,956.32,1431.18,1229.31
2012-Site-29,46.55855,-117.21073,846,2012,181,10,537.23,1018.76,1507.12,1299.85
2012-Site-29,46.55855,-117.21073,846,2012,185,1,544.26,1105.91,1612.27,1397.8
2012-Site-29,46.55855,-117.21073,846,2012,188,4,544.26,1165.29,1685.15,1465.28
2012-Site-29,46.55855,-117.21073,846,2012,192,12,544.26,1303.52,1841.38,1614.31
2012-Site-29,46.55855,-117.21073,846,2012,195,10,544.26,1401.82,1953.18,1720.71
2012-Site-29,46.55855,-117.21073,846,2012,199,1,550.49,1515.18,2084.54,1844.87
2012-Site-29,46.55855,-117.21073,846,2012,202,1,556.07,1609.47,2192.33,1947.26
2012-Site-29,46.55855,-117.21073,846,2012,206,1,556.07,1699.54,2300.4,2048.13
2012-Site-29,46.55855,-117.21073,846,2012,209,0,556.07,1783.74,2398.1,2140.43
2012-Site-29,46.55855,-117.21073,846,2012,213,0,556.07,1886.29,2518.65,2253.78
2012-Site-28,46.57934,-117.23773,815,2012,150,0,429.55,541.36,894.87,741.59
2012-Site-28,46.57934,-117.23773,815,2012,151,0,429.55,554.82,912.83,757.75
2012-Site-28,46.57934,-117.23773,815,2012,152,0,431.2,569.84,932.35,775.47
2012-Site-28,46.57934,-117.23773,815,2012,153,0,434.25,593.18,960.19,801.51
2012-Site-28,46.57934,-117.23773,815,2012,157,1,467.85,650.39,1035.4,869.52
2012-Site-28,46.57934,-117.23773,815,2012,160,0,477.28,673.73,1072.24,900.96
2012-Site-28,46.57934,-117.23773,815,2012,164,0,480.03,725.45,1141.96,963.48
2012-Site-28,46.57934,-117.23773,815,2012,167,1,480.03,771.61,1201.62,1017.74
2012-Site-28,46.57934,-117.23773,815,2012,171,1,482.28,837.1,1285.11,1094.03
2012-Site-28,46.57934,-117.23773,815,2012,174,1,482.28,904.37,1365.88,1169.4
2012-Site-28,46.57934,-117.23773,815,2012,178,1,508.51,977.35,1456.86,1253.18
2012-Site-28,46.57934,-117.23773,815,2012,181,6,508.51,1040.34,1533.35,1324.27
2012-Site-28,46.57934,-117.23773,815,2012,185,1,515.29,1128.2,1639.21,1422.93
2012-Site-28,46.57934,-117.23773,815,2012,188,3,515.29,1187.91,1712.42,1490.74
2012-Site-28,46.57934,-117.23773,815,2012,192,2,515.29,1326.74,1869.25,1640.37
2012-Site-28,46.57934,-117.23773,815,2012,195,2,515.29,1425.38,1981.39,1747.11
2012-Site-28,46.57934,-117.23773,815,2012,199,2,522.13,1539.88,2113.89,1872.41
2012-Site-28,46.57934,-117.23773,815,2012,202,0,526.5,1634.79,2222.3,1975.42
2012-Site-28,46.57934,-117.23773,815,2012,206,0,526.5,1725.58,2331.09,2077.01
2012-Site-28,46.57934,-117.23773,815,2012,209,0,526.5,1810.09,2429.1,2169.62
2012-Site-28,46.57934,-117.23773,815,2012,213,0,526.5,1912.91,2549.92,2283.24
2012-Site-27,46.5882,-117.21656,834,2012,150,0,456.69,528.92,877.99,726.51
2012-Site-27,46.5882,-117.21656,834,2012,151,0,456.69,542.17,895.74,742.46
2012-Site-27,46.5882,-117.21656,834,2012,152,0,458.66,556.87,914.94,759.86
2012-Site-27,46.5882,-117.21656,834,2012,153,0,462.08,579.98,942.55,785.67
2012-Site-27,46.5882,-117.21656,834,2012,157,1,497.16,636.38,1016.95,852.87
2012-Site-27,46.5882,-117.21656,834,2012,160,1,507.23,659.01,1053.08,883.6
2012-Site-27,46.5882,-117.21656,834,2012,164,0,510.15,709.76,1121.83,945.15
2012-Site-27,46.5882,-117.21656,834,2012,167,0,510.15,755.28,1180.85,998.77
2012-Site-27,46.5882,-117.21656,834,2012,171,1,512.36,819.65,1263.22,1073.94
2012-Site-27,46.5882,-117.21656,834,2012,174,3,512.36,886.27,1343.34,1148.66
2012-Site-27,46.5882,-117.21656,834,2012,178,0,537.65,958.39,1433.46,1231.58
2012-Site-27,46.5882,-117.21656,834,2012,181,7,537.65,1020.86,1509.43,1302.15
2012-Site-27,46.5882,-117.21656,834,2012,185,0,544.54,1108.02,1614.59,1400.11
2012-Site-27,46.5882,-117.21656,834,2012,188,5,544.54,1167.11,1687.18,1467.3
2012-Site-27,46.5882,-117.21656,834,2012,192,1,544.54,1305.16,1843.23,1616.15
2012-Site-27,46.5882,-117.21656,834,2012,195,2,544.54,1403.16,1954.73,1722.25
2012-Site-27,46.5882,-117.21656,834,2012,199,1,549.78,1516.83,2086.4,1846.72
2012-Site-27,46.5882,-117.21656,834,2012,202,1,553.48,1611.07,2194.14,1949.06
2012-Site-27,46.5882,-117.21656,834,2012,206,0,553.48,1700.88,2301.95,2049.67
2012-Site-27,46.5882,-117.21656,834,2012,209,0,553.48,1784.73,2399.3,2141.62
2012-Site-27,46.5882,-117.21656,834,2012,213,0,553.48,1886.7,2519.27,2254.39
2012-Site-26,47.31371,-117.38461,720,2012,150,0,357.53,517.12,843.49,699.02
2012-Site-26,47.31371,-117.38461,720,2012,151,0,357.53,530.9,861.77,715.5
2012-Site-26,47.31371,-117.38461,720,2012,152,0,358.82,546.01,881.38,733.31
2012-Site-26,47.31371,-117.38461,720,2012,153,0,362.98,568.45,908.32,758.45
2012-Site-26,47.31371,-117.38461,720,2012,157,0,391.62,628.42,986.29,829.22
2012-Site-26,47.31371,-117.38461,720,2012,160,0,399.51,648.68,1020.05,857.58
2012-Site-26,47.31371,-117.38461,720,2012,164,1,410.0,699.91,1089.28,919.61
2012-Site-26,47.31371,-117.38461,720,2012,167,0,416.51,741.59,1144.46,969.39
2012-Site-26,47.31371,-117.38461,720,2012,171,1,417.95,805.11,1225.98,1043.71
2012-Site-26,47.31371,-117.38461,720,2012,174,2,422.84,870.04,1304.41,1116.74
2012-Site-26,47.31371,-117.38461,720,2012,178,0,448.66,943.83,1396.2,1201.33
2012-Site-26,47.31371,-117.38461,720,2012,181,0,448.66,1004.39,1470.26,1269.99
2012-Site-26,47.31371,-117.38461,720,2012,185,3,459.8,1091.15,1575.02,1367.55
2012-Site-26,47.31371,-117.38461,720,2012,188,1,459.8,1149.31,1646.68,1433.81
2012-Site-26,47.31371,-117.38461,720,2012,192,0,459.8,1285.64,1801.01,1580.94
2012-Site-26,47.31371,-117.38461,720,2012,195,1,462.85,1386.51,1915.38,1689.91
2012-Site-26,47.31371,-117.38461,720,2012,199,1,481.46,1506.03,2052.9,1820.23
2012-Site-26,47.31371,-117.38461,720,2012,202,0,488.76,1599.84,2160.21,1922.14
2012-Site-26,47.31371,-117.38461,720,2012,206,3,488.76,1688.88,2267.25,2021.98
2012-Site-26,47.31371,-117.38461,720,2012,209,0,488.76,1772.79,2364.66,2113.99
2012-Site-26,47.31371,-117.38461,720,2012,213,0,488.76,1873.66,2483.53,2225.66
2012-Site-25,47.29656,-117.35975,720,2012,150,0,355.69,518.01,845.04,700.29
2012-Site-25,47.29656,-117.35975,720,2012,151,0,355.69,531.79,863.32,716.77
2012-Site-25,47.29656,-117.35975,720,2012,152,0,357.08,546.79,882.82,734.47
2012-Site-25,47.29656,-117.35975,720,2012,153,0,361.32,569.23,909.76,759.61
2012-Site-25,47.29656,-117.35975,720,2012,157,0,390.69,629.36,987.89,830.54
2012-Site-25,47.29656,-117.35975,720,2012,160,0,399.03,649.76,1021.79,859.04
2012-Site-25,47.29656,-117.35975,720,2012,164,0,409.97,700.91,1090.94,920.99
2012-Site-25,47.29656,-117.35975,720,2012,167,0,416.68,742.69,1146.22,970.87
2012-Site-25,47.29656,-117.35975,720,2012,171,0,418.24,806.23,1227.76,1045.21
2012-Site-25,47.29656,-117.35975,720,2012,174,0,423.24,871.0,1306.03,1118.08
2012-Site-25,47.29656,-117.35975,720,2012,178,1,449.01,944.81,1397.84,1202.69
2012-Site-25,47.29656,-117.35975,720,2012,181,0,449.01,1005.41,1471.94,1271.39
2012-Site-25,47.29656,-117.35975,720,2012,185,0,461.45,1092.21,1576.74,1368.99
2012-Site-25,47.29656,-117.35975,720,2012,188,0,461.45,1150.41,1648.44,1435.29
2012-Site-25,47.29656,-117.35975,720,2012,192,0,461.45,1286.58,1802.61,1582.26
2012-Site-25,47.29656,-117.35975,720,2012,195,1,464.76,1387.1,1916.63,1690.88
2012-Site-25,47.29656,-117.35975,720,2012,199,0,483.99,1506.54,2054.07,1821.12
2012-Site-25,47.29656,-117.35975,720,2012,202,0,491.17,1600.34,2161.37,1923.02
2012-Site-25,47.29656,-117.35975,720,2012,206,0,491.17,1689.32,2268.35,2022.8
2012-Site-25,47.29656,-117.35975,720,2012,209,0,491.17,1772.9,2365.43,2114.48
2012-Site-25,47.29656,-117.35975,720,2012,213,0,491.17,1873.62,2484.15,2226.0
2012-Site-24,46.72541,-116.95521,789,2012,150,0,458.44,529.55,871.96,723.37
2012-Site-24,46.72541,-116.95521,789,2012,151,0,458.44,542.81,889.72,739.33
2012-Site-24,46.72541,-116.95521,789,2012,152,0,460.57,556.11,907.52,755.33
2012-Site-24,46.72541,-116.95521,789,2012,153,0,464.07,578.7,934.61,780.62
2012-Site-24,46.72541,-116.95521,789,2012,157,1,487.57,637.82,1011.73,850.54
2012-Site-24,46.72541,-116.95521,789,2012,160,0,499.39,660.55,1047.96,881.37
2012-Site-24,46.72541,-116.95521,789,2012,164,0,504.23,710.68,1116.09,942.3
2012-Site-24,46.72541,-116.95521,789,2012,167,0,504.23,755.65,1174.56,995.37
2012-Site-24,46.72541,-116.95521,789,2012,171,0,506.07,820.08,1256.99,1070.6
2012-Site-24,46.72541,-116.95521,789,2012,174,0,506.81,885.86,1336.27,1144.48
2012-Site-24,46.72541,-116.95521,789,2012,178,0,529.73,960.47,1428.88,1229.89
2012-Site-24,46.72541,-116.95521,789,2012,181,0,529.73,1023.62,1505.53,1301.14
2012-Site-24,46.72541,-116.95521,789,2012,185,4,537.4,1112.68,1612.59,1401.0
2012-Site-24,46.72541,-116.95521,789,2012,188,5,537.4,1170.47,1683.88,1466.89
2012-Site-24,46.72541,-116.95521,789,2012,192,1,537.4,1307.23,1838.64,1614.45
2012-Site-24,46.72541,-116.95521,789,2012,195,2,537.4,1404.06,1948.97,1719.38
2012-Site-24,46.72541,-116.95521,789,2012,199,10,540.87,1518.67,2081.58,1844.79
2012-Site-24,46.72541,-116.95521,789,2012,202,5,545.74,1612.7,2189.11,1946.92
2012-Site-24,46.72541,-116.95521,789,2012,206,10,545.74,1701.88,2296.29,2046.9
2012-Site-24,46.72541,-116.95521,789,2012,209,10,545.74,1783.9,2391.81,2137.02
2012-Site-24,46.72541,-116.95521,789,2012,213,5,545.74,1883.71,2509.62,2247.63
2012-Site-23,46.91624,-117.09053,761,2012,150,0,402.46,524.89,865.29,716.98
2012-Site-23,46.91624,-117.09053,761,2012,151,0,402.46,538.21,883.11,733.0
2012-Site-23,46.91624,-117.09053,761,2012,152,0,404.5,551.91,901.31,749.4
2012-Site-23,46.91624,-117.09053,761,2012,153,0,407.39,574.29,928.19,774.48
2012-Site-23,46.91624,-117.09053,761,2012,157,0,429.55,634.5,1006.4,845.49
2012-Site-23,46.91624,-117.09053,761,2012,160,0,440.7,656.37,1041.77,875.46
2012-Site-23,46.91624,-117.09053,761,2012,164,0,445.25,705.53,1108.93,935.42
2012-Site-23,46.91624,-117.09053,761,2012,167,0,445.25,748.8,1165.7,986.79
2012-Site-23,46.91624,-117.09053,761,2012,171,0,448.12,811.99,1246.89,1060.78
2012-Site-23,46.91624,-117.09053,761,2012,174,1,448.12,875.53,1323.93,1132.42
2012-Site-23,46.91624,-117.09053,761,2012,178,0,471.31,948.81,1415.21,1216.5
2012-Site-23,46.91624,-117.09053,761,2012,181,0,471.31,1010.98,1490.88,1286.77
2012-Site-23,46.91624,-117.09053,761,2012,185,3,479.38,1098.7,1596.6,1385.29
2012-Site-23,46.91624,-117.09053,761,2012,188,0,479.38,1155.36,1666.76,1450.05
2012-Site-23,46.91624,-117.09053,761,2012,192,0,479.38,1291.1,1820.5,1596.59
2012-Site-23,46.91624,-117.09053,761,2012,195,2,479.38,1387.31,1930.21,1700.9
2012-Site-23,46.91624,-117.09053,761,2012,199,1,490.34,1502.85,2063.75,1827.24
2012-Site-23,46.91624,-117.09053,761,2012,202,0,493.88,1596.17,2170.57,1928.66
2012-Site-23,46.91624,-117.09053,761,2012,206,2,493.88,1683.68,2276.08,2026.97
2012-Site-23,46.91624,-117.09053,761,2012,209,1,493.88,1764.56,2370.46,2115.95
2012-Site-23,46.91624,-117.09053,761,2012,213,0,493.88,1863.02,2486.92,2225.21
2012-Site-22,46.56419,-116.94293,825,2012,150,0,479.24,528.26,872.98,723.16
2012-Site-22,46.56419,-116.94293,825,2012,151,0,479.24,541.51,890.73,739.11
2012-Site-22,46.56419,-116.94293,825,2012,152,0,481.44,554.95,908.67,755.25
2012-Site-22,46.56419,-116.94293,825,2012,153,0,485.53,577.55,935.77,780.55
2012-Site-22,46.56419,-116.94293,825,2012,157,1,507.27,635.11,1011.33,848.91
2012-Site-22,46.56419,-116.94293,825,2012,160,0,520.31,657.77,1047.49,879.67
2012-Site-22,46.56419,-116.94293,825,2012,164,0,527.12,708.48,1116.2,941.18
2012-Site-22,46.56419,-116.94293,825,2012,167,0,527.12,754.79,1176.01,995.59
2012-Site-22,46.56419,-116.94293,825,2012,171,0,529.37,819.75,1258.97,1071.35
2012-Site-22,46.56419,-116.94293,825,2012,174,0,529.37,886.99,1339.71,1146.69
2012-Site-22,46.56419,-116.94293,825,2012,178,0,560.61,961.97,1432.69,1232.47
2012-Site-22,46.56419,-116.94293,825,2012,181,0,560.61,1025.2,1509.42,1303.8
2012-Site-22,46.56419,-116.94293,825,2012,185,1,567.78,1114.83,1617.05,1404.23
2012-Site-22,46.56419,-116.94293,825,2012,188,0,567.78,1174.86,1690.58,1472.36
2012-Site-22,46.56419,-116.94293,825,2012,192,0,567.78,1313.03,1846.75,1621.33
2012-Site-22,46.56419,-116.94293,825,2012,195,2,567.78,1411.95,1959.17,1728.35
2012-Site-22,46.56419,-116.94293,825,2012,199,0,571.89,1526.08,2091.3,1853.28
2012-Site-22,46.56419,-116.94293,825,2012,202,1,583.36,1621.35,2200.07,1956.65
2012-Site-22,46.56419,-116.94293,825,2012,206,0,583.36,1712.97,2309.69,2059.07
2012-Site-22,46.56419,-116.94293,825,2012,209,0,583.36,1797.0,2407.22,2151.2
2012-Site-22,46.56419,-116.94293,825,2012,213,0,583.36,1900.08,2528.3,2265.08
2012-Site-21,47.18481,-117.30647,755,2012,150,0,370.75,504.82,831.45,686.95
2012-Site-21,47.18481,-117.30647,755,2012,151,0,370.75,518.2,849.33,703.03
2012-Site-21,47.18481,-117.30647,755,2012,152,0,372.52,532.45,868.08,719.98
2012-Site-21,47.18481,-117.30647,755,2012,153,0,376.14,554.65,894.78,744.88
2012-Site-21,47.18481,-117.30647,755,2012,157,1,405.01,613.54,971.67,814.57
2012-Site-21,47.18481,-117.30647,755,2012,160,0,415.26,633.64,1005.27,842.77
2012-Site-21,47.18481,-117.30647,755,2012,164,0,428.22,683.27,1072.9,903.2
2012-Site-21,47.18481,-117.30647,755,2012,167,0,428.22,724.93,1128.06,952.96
2012-Site-21,47.18481,-117.30647,755,2012,171,0,432.23,786.89,1208.02,1025.72
2012-Site-21,47.18481,-117.30647,755,2012,174,2,437.31,850.34,1284.97,1097.27
2012-Site-21,47.18481,-117.30647,755,2012,178,0,467.04,922.65,1375.28,1180.38
2012-Site-21,47.18481,-117.30647,755,2012,181,0,467.04,982.92,1449.05,1248.75
2012-Site-21,47.18481,-117.30647,755,2012,185,1,480.59,1068.86,1552.99,1345.49
